/usr/sbin/mysqld, Version: 5.1.41-3ubuntu12.6-log ((Ubuntu)). started with:
Tcp port: 3306  Unix socket: /var/run/mysqld/mysqld.sock
Time                 Id Command    Argument
230914 15:01:35	    1 Connect	debian-sys-maint@localhost on 
		  123 Query	select @@version_comment limit 1
		  123 Query	select count(*) into @discard from `joomla`.`jos_content`
		  123 Quit	
		  124 Connect	debian-sys-maint@localhost on 
		  124 Query	select @@version_comment limit 1
		  124 Query	select count(*) into @discard from `joomla`.`jos_content_frontpage`
		  124 Quit	
		  125 Connect	debian-sys-maint@localhost on 
		  125 Query	select @@version_comment limit 1
		  125 Query	select count(*) into @discard from `joomla`.`jos_content_rating`
		  125 Quit	
		  126 Connect	debian-sys-maint@localhost on 
		  126 Query	select @@version_comment limit 1
		  126 Query	select count(*) into @discard from `joomla`.`jos_core_acl_aro`
		  126 Quit	
		  127 Connect	debian-sys-maint@localhost on 
		  127 Query	select @@version_comment limit 1
		  127 Query	select count(*) into @discard from `joomla`.`jos_core_acl_aro_groups`
		  127 Quit	
		  128 Connect	debian-sys-maint@localhost on 
		  128 Query	select @@version_comment limit 1
		  128 Query	select count(*) into @discard from `joomla`.`jos_core_acl_aro_map`
		  128 Quit	
		  129 Connect	debian-sys-maint@localhost on 
		  129 Query	select @@version_comment limit 1
		  129 Query	select count(*) into @discard from `joomla`.`jos_core_acl_aro_sections`
		  129 Quit	
		  130 Connect	debian-sys-maint@localhost on 
		  130 Query	select @@version_comment limit 1
		  130 Query	select count(*) into @discard from `joomla`.`jos_core_acl_groups_aro_map`
		  130 Quit	
		  131 Connect	debian-sys-maint@localhost on 
		  131 Query	select @@version_comment limit 1
		  131 Query	select count(*) into @discard from `joomla`.`jos_core_log_items`
		  131 Quit	
		  132 Connect	debian-sys-maint@localhost on 
		  132 Query	select @@version_comment limit 1
		  132 Query	select count(*) into @discard from `joomla`.`jos_core_log_searches`
		  132 Quit	
		  133 Connect	debian-sys-maint@localhost on 
		  133 Query	select @@version_comment limit 1
		  133 Query	select count(*) into @discard from `joomla`.`jos_groups`
		  133 Quit	
		  134 Connect	debian-sys-maint@localhost on 
		  134 Query	select @@version_comment limit 1
		  134 Query	select count(*) into @discard from `joomla`.`jos_menu`
		  134 Quit	
		  135 Connect	debian-sys-maint@localhost on 
		  135 Query	select @@version_comment limit 1
		  135 Query	select count(*) into @discard from `joomla`.`jos_menu_types`
		  135 Quit	
		  136 Connect	debian-sys-maint@localhost on 
		  136 Query	select @@version_comment limit 1
		  136 Query	select count(*) into @discard from `joomla`.`jos_messages`
		  136 Quit	
		  137 Connect	debian-sys-maint@localhost on 
		  137 Query	select @@version_comment limit 1
		  137 Query	select count(*) into @discard from `joomla`.`jos_messages_cfg`
		  137 Quit	
		  138 Connect	debian-sys-maint@localhost on 
		  138 Query	select @@version_comment limit 1
		  138 Query	select count(*) into @discard from `joomla`.`jos_migration_backlinks`
		  138 Quit	
		  139 Connect	debian-sys-maint@localhost on 
		  139 Query	select @@version_comment limit 1
		  139 Query	select count(*) into @discard from `joomla`.`jos_modules`
		  139 Quit	
		  140 Connect	debian-sys-maint@localhost on 
		  140 Query	select @@version_comment limit 1
		  140 Query	select count(*) into @discard from `joomla`.`jos_modules_menu`
		  140 Quit	
		  141 Connect	debian-sys-maint@localhost on 
		  141 Query	select @@version_comment limit 1
		  141 Query	select count(*) into @discard from `joomla`.`jos_newsfeeds`
		  141 Quit	
		  142 Connect	debian-sys-maint@localhost on 
		  142 Query	select @@version_comment limit 1
		  142 Query	select count(*) into @discard from `joomla`.`jos_plugins`
		  142 Quit	
		  143 Connect	debian-sys-maint@localhost on 
		  143 Query	select @@version_comment limit 1
		  143 Query	select count(*) into @discard from `joomla`.`jos_poll_data`
		  143 Quit	
		  144 Connect	debian-sys-maint@localhost on 
		  144 Query	select @@version_comment limit 1
		  144 Query	select count(*) into @discard from `joomla`.`jos_poll_date`
		  144 Quit	
		  145 Connect	debian-sys-maint@localhost on 
		  145 Query	select @@version_comment limit 1
		  145 Query	select count(*) into @discard from `joomla`.`jos_poll_menu`
		  145 Quit	
		  146 Connect	debian-sys-maint@localhost on 
		  146 Query	select @@version_comment limit 1
		  146 Query	select count(*) into @discard from `joomla`.`jos_polls`
		  146 Quit	
		  147 Connect	debian-sys-maint@localhost on 
		  147 Query	select @@version_comment limit 1
		  147 Query	select count(*) into @discard from `joomla`.`jos_sections`
		  147 Quit	
		  148 Connect	debian-sys-maint@localhost on 
		  148 Query	select @@version_comment limit 1
		  148 Query	select count(*) into @discard from `joomla`.`jos_session`
		  148 Quit	
		  149 Connect	debian-sys-maint@localhost on 
		  149 Query	select @@version_comment limit 1
		  149 Query	select count(*) into @discard from `joomla`.`jos_stats_agents`
		  149 Quit	
		  150 Connect	debian-sys-maint@localhost on 
		  150 Query	select @@version_comment limit 1
		  150 Query	select count(*) into @discard from `joomla`.`jos_templates_menu`
		  150 Quit	
		  151 Connect	debian-sys-maint@localhost on 
		  151 Query	select @@version_comment limit 1
		  151 Query	select count(*) into @discard from `joomla`.`jos_users`
		  151 Quit	
		  152 Connect	debian-sys-maint@localhost on 
		  152 Query	select @@version_comment limit 1
		  152 Query	select count(*) into @discard from `joomla`.`jos_vm_auth_group`
		  152 Quit	
		  153 Connect	debian-sys-maint@localhost on 
		  153 Query	select @@version_comment limit 1
		  153 Query	select count(*) into @discard from `joomla`.`jos_vm_auth_user_group`
		  153 Quit	
		  154 Connect	debian-sys-maint@localhost on 
		  154 Query	select @@version_comment limit 1
		  154 Query	select count(*) into @discard from `joomla`.`jos_vm_auth_user_vendor`
		  154 Quit	
		  155 Connect	debian-sys-maint@localhost on 
		  155 Query	select @@version_comment limit 1
		  155 Query	select count(*) into @discard from `joomla`.`jos_vm_cart`
		  155 Quit	
		  156 Connect	debian-sys-maint@localhost on 
		  156 Query	select @@version_comment limit 1
		  156 Query	select count(*) into @discard from `joomla`.`jos_vm_category`
		  156 Quit	
		  157 Connect	debian-sys-maint@localhost on 
		  157 Query	select @@version_comment limit 1
		  157 Query	select count(*) into @discard from `joomla`.`jos_vm_category_xref`
		  157 Quit	
		  158 Connect	debian-sys-maint@localhost on 
		  158 Query	select @@version_comment limit 1
		  158 Query	select count(*) into @discard from `joomla`.`jos_vm_country`
		  158 Quit	
		  159 Connect	debian-sys-maint@localhost on 
		  159 Query	select @@version_comment limit 1
		  159 Query	select count(*) into @discard from `joomla`.`jos_vm_coupons`
		  159 Quit	
		  160 Connect	debian-sys-maint@localhost on 
		  160 Query	select @@version_comment limit 1
		  160 Query	select count(*) into @discard from `joomla`.`jos_vm_creditcard`
		  160 Quit	
		  161 Connect	debian-sys-maint@localhost on 
		  161 Query	select @@version_comment limit 1
		  161 Query	select count(*) into @discard from `joomla`.`jos_vm_csv`
		  161 Quit	
		  162 Connect	debian-sys-maint@localhost on 
		  162 Query	select @@version_comment limit 1
		  162 Query	select count(*) into @discard from `joomla`.`jos_vm_currency`
		  162 Quit	
		  163 Connect	debian-sys-maint@localhost on 
		  163 Query	select @@version_comment limit 1
		  163 Query	select count(*) into @discard from `joomla`.`jos_vm_export`
		  163 Quit	
		  164 Connect	debian-sys-maint@localhost on 
		  164 Query	select @@version_comment limit 1
		  164 Query	select count(*) into @discard from `joomla`.`jos_vm_function`
		  164 Quit	
		  165 Connect	debian-sys-maint@localhost on 
		  165 Query	select @@version_comment limit 1
		  165 Query	select count(*) into @discard from `joomla`.`jos_vm_manufacturer`
		  165 Quit	
		  166 Connect	debian-sys-maint@localhost on 
		  166 Query	select @@version_comment limit 1
		  166 Query	select count(*) into @discard from `joomla`.`jos_vm_manufacturer_category`
		  166 Quit	
		  167 Connect	debian-sys-maint@localhost on 
		  167 Query	select @@version_comment limit 1
		  167 Query	select count(*) into @discard from `joomla`.`jos_vm_module`
		  167 Quit	
		  168 Connect	debian-sys-maint@localhost on 
		  168 Query	select @@version_comment limit 1
		  168 Query	select count(*) into @discard from `joomla`.`jos_vm_order_history`
		  168 Quit	
		  169 Connect	debian-sys-maint@localhost on 
		  169 Query	select @@version_comment limit 1
		  169 Query	select count(*) into @discard from `joomla`.`jos_vm_order_item`
		  169 Quit	
		  170 Connect	debian-sys-maint@localhost on 
		  170 Query	select @@version_comment limit 1
		  170 Query	select count(*) into @discard from `joomla`.`jos_vm_order_payment`
		  170 Quit	
		  171 Connect	debian-sys-maint@localhost on 
		  171 Query	select @@version_comment limit 1
		  171 Query	select count(*) into @discard from `joomla`.`jos_vm_order_status`
		  171 Quit	
		  172 Connect	debian-sys-maint@localhost on 
		  172 Query	select @@version_comment limit 1
		  172 Query	select count(*) into @discard from `joomla`.`jos_vm_order_user_info`
		  172 Quit	
		  173 Connect	debian-sys-maint@localhost on 
		  173 Query	select @@version_comment limit 1
		  173 Query	select count(*) into @discard from `joomla`.`jos_vm_orders`
		  173 Quit	
		  174 Connect	debian-sys-maint@localhost on 
		  174 Query	select @@version_comment limit 1
		  174 Query	select count(*) into @discard from `joomla`.`jos_vm_payment_method`
		  174 Quit	
		  175 Connect	debian-sys-maint@localhost on 
		  175 Query	select @@version_comment limit 1
		  175 Query	select count(*) into @discard from `joomla`.`jos_vm_product`
		  175 Quit	
		  176 Connect	debian-sys-maint@localhost on 
		  176 Query	select @@version_comment limit 1
		  176 Query	select count(*) into @discard from `joomla`.`jos_vm_product_attribute`
		  176 Quit	
		  177 Connect	debian-sys-maint@localhost on 
		  177 Query	select @@version_comment limit 1
		  177 Query	select count(*) into @discard from `joomla`.`jos_vm_product_attribute_sku`
		  177 Quit	
		  178 Connect	debian-sys-maint@localhost on 
		  178 Query	select @@version_comment limit 1
		  178 Query	select count(*) into @discard from `joomla`.`jos_vm_product_category_xref`
		  178 Quit	
		  179 Connect	debian-sys-maint@localhost on 
		  179 Query	select @@version_comment limit 1
		  179 Query	select count(*) into @discard from `joomla`.`jos_vm_product_discount`
		  179 Quit	
		  180 Connect	debian-sys-maint@localhost on 
		  180 Query	select @@version_comment limit 1
		  180 Query	select count(*) into @discard from `joomla`.`jos_vm_product_download`
		  180 Quit	
		  181 Connect	debian-sys-maint@localhost on 
		  181 Query	select @@version_comment limit 1
		  181 Query	select count(*) into @discard from `joomla`.`jos_vm_product_files`
		  181 Quit	
		  182 Connect	debian-sys-maint@localhost on 
		  182 Query	select @@version_comment limit 1
		  182 Query	select count(*) into @discard from `joomla`.`jos_vm_product_mf_xref`
		  182 Quit	
		  183 Connect	debian-sys-maint@localhost on 
		  183 Query	select @@version_comment limit 1
		  183 Query	select count(*) into @discard from `joomla`.`jos_vm_product_price`
		  183 Quit	
		  184 Connect	debian-sys-maint@localhost on 
		  184 Query	select @@version_comment limit 1
		  184 Query	select count(*) into @discard from `joomla`.`jos_vm_product_product_type_xref`
		  184 Quit	
		  185 Connect	debian-sys-maint@localhost on 
		  185 Query	select @@version_comment limit 1
		  185 Query	select count(*) into @discard from `joomla`.`jos_vm_product_relations`
		  185 Quit	
		  186 Connect	debian-sys-maint@localhost on 
		  186 Query	select @@version_comment limit 1
		  186 Query	select count(*) into @discard from `joomla`.`jos_vm_product_reviews`
		  186 Quit	
		  187 Connect	debian-sys-maint@localhost on 
		  187 Query	select @@version_comment limit 1
		  187 Query	select count(*) into @discard from `joomla`.`jos_vm_product_type`
		  187 Quit	
		  188 Connect	debian-sys-maint@localhost on 
		  188 Query	select @@version_comment limit 1
		  188 Query	select count(*) into @discard from `joomla`.`jos_vm_product_type_parameter`
		  188 Quit	
230915 14:28:32	  189 Connect	debian-sys-maint@localhost on 
		  189 Query	select @@version_comment limit 1
		  189 Query	select count(*) into @discard from `joomla`.`jos_vm_product_votes`
		  189 Quit	
		  190 Connect	debian-sys-maint@localhost on 
		  190 Query	select @@version_comment limit 1
		  190 Query	select count(*) into @discard from `joomla`.`jos_vm_shipping_carrier`
		  190 Quit	
		  191 Connect	debian-sys-maint@localhost on 
		  191 Query	select @@version_comment limit 1
		  191 Query	select count(*) into @discard from `joomla`.`jos_vm_shipping_label`
		  191 Quit	
		  192 Connect	debian-sys-maint@localhost on 
		  192 Query	select @@version_comment limit 1
		  192 Query	select count(*) into @discard from `joomla`.`jos_vm_shipping_rate`
		  192 Quit	
		  193 Connect	debian-sys-maint@localhost on 
		  193 Query	select @@version_comment limit 1
		  193 Query	select count(*) into @discard from `joomla`.`jos_vm_shopper_group`
		  193 Quit	
		  194 Connect	debian-sys-maint@localhost on 
		  194 Query	select @@version_comment limit 1
		  194 Query	select count(*) into @discard from `joomla`.`jos_vm_shopper_vendor_xref`
		  194 Quit	
		  195 Connect	debian-sys-maint@localhost on 
		  195 Query	select @@version_comment limit 1
		  195 Query	select count(*) into @discard from `joomla`.`jos_vm_state`
		  195 Quit	
		  196 Connect	debian-sys-maint@localhost on 
		  196 Query	select @@version_comment limit 1
		  196 Query	select count(*) into @discard from `joomla`.`jos_vm_tax_rate`
		  196 Quit	
		  197 Connect	debian-sys-maint@localhost on 
		  197 Query	select @@version_comment limit 1
		  197 Query	select count(*) into @discard from `joomla`.`jos_vm_user_info`
		  197 Quit	
		  198 Connect	debian-sys-maint@localhost on 
		  198 Query	select @@version_comment limit 1
		  198 Query	select count(*) into @discard from `joomla`.`jos_vm_userfield`
		  198 Quit	
		  199 Connect	debian-sys-maint@localhost on 
		  199 Query	select @@version_comment limit 1
		  199 Query	select count(*) into @discard from `joomla`.`jos_vm_userfield_values`
		  199 Quit	
		  200 Connect	debian-sys-maint@localhost on 
		  200 Query	select @@version_comment limit 1
		  200 Query	select count(*) into @discard from `joomla`.`jos_vm_vendor`
		  200 Quit	
		  201 Connect	debian-sys-maint@localhost on 
		  201 Query	select @@version_comment limit 1
		  201 Query	select count(*) into @discard from `joomla`.`jos_vm_vendor_category`
		  201 Quit	
		  202 Connect	debian-sys-maint@localhost on 
		  202 Query	select @@version_comment limit 1
		  202 Query	select count(*) into @discard from `joomla`.`jos_vm_waiting_list`
		  202 Quit	
		  203 Connect	debian-sys-maint@localhost on 
		  203 Query	select @@version_comment limit 1
		  203 Query	select count(*) into @discard from `joomla`.`jos_vm_zone_shipping`
		  203 Quit	
		  204 Connect	debian-sys-maint@localhost on 
		  204 Query	select @@version_comment limit 1
		  204 Query	select count(*) into @discard from `joomla`.`jos_weblinks`
		  204 Quit	
		  205 Connect	debian-sys-maint@localhost on 
		  205 Query	select @@version_comment limit 1
		  205 Query	select count(*) into @discard from `mutillidae`.`accounts`
		  205 Quit	
		  206 Connect	debian-sys-maint@localhost on 
		  206 Query	select @@version_comment limit 1
		  206 Query	select count(*) into @discard from `mutillidae`.`balloon_tips`
		  206 Quit	
		  207 Connect	debian-sys-maint@localhost on 
		  207 Query	select @@version_comment limit 1
		  207 Query	select count(*) into @discard from `mutillidae`.`blogs_table`
		  207 Quit	
		  208 Connect	debian-sys-maint@localhost on 
		  208 Query	select @@version_comment limit 1
		  208 Query	select count(*) into @discard from `mutillidae`.`captured_data`
		  208 Quit	
		  209 Connect	debian-sys-maint@localhost on 
		  209 Query	select @@version_comment limit 1
		  209 Query	select count(*) into @discard from `mutillidae`.`credit_cards`
		  209 Quit	
		  210 Connect	debian-sys-maint@localhost on 
		  210 Query	select @@version_comment limit 1
		  210 Query	select count(*) into @discard from `mutillidae`.`help_texts`
		  210 Quit	
		  211 Connect	debian-sys-maint@localhost on 
		  211 Query	select @@version_comment limit 1
		  211 Query	select count(*) into @discard from `mutillidae`.`hitlog`
		  211 Quit	
		  212 Connect	debian-sys-maint@localhost on 
		  212 Query	select @@version_comment limit 1
		  212 Query	select count(*) into @discard from `mutillidae`.`level_1_help_include_files`
		  212 Quit	
		  213 Connect	debian-sys-maint@localhost on 
		  213 Query	select @@version_comment limit 1
		  213 Query	select count(*) into @discard from `mutillidae`.`page_help`
		  213 Quit	
		  214 Connect	debian-sys-maint@localhost on 
		  214 Query	select @@version_comment limit 1
		  214 Query	select count(*) into @discard from `mutillidae`.`page_hints`
		  214 Quit	
		  215 Connect	debian-sys-maint@localhost on 
		  215 Query	select @@version_comment limit 1
		  215 Query	select count(*) into @discard from `mutillidae`.`pen_test_tools`
		  215 Quit	
		  216 Connect	debian-sys-maint@localhost on 
		  216 Query	select @@version_comment limit 1
		  216 Query	select count(*) into @discard from `mysql`.`columns_priv`
		  216 Quit	
		  217 Connect	debian-sys-maint@localhost on 
		  217 Query	select @@version_comment limit 1
		  217 Query	select count(*) into @discard from `mysql`.`db`
		  217 Quit	
		  218 Connect	debian-sys-maint@localhost on 
		  218 Query	select @@version_comment limit 1
		  218 Query	select count(*) into @discard from `mysql`.`event`
		  218 Quit	
		  219 Connect	debian-sys-maint@localhost on 
		  219 Query	select @@version_comment limit 1
		  219 Query	select count(*) into @discard from `mysql`.`func`
		  219 Quit	
		  220 Connect	debian-sys-maint@localhost on 
		  220 Query	select @@version_comment limit 1
		  220 Query	select count(*) into @discard from `mysql`.`help_category`
		  220 Quit	
		  221 Connect	debian-sys-maint@localhost on 
		  221 Query	select @@version_comment limit 1
		  221 Query	select count(*) into @discard from `mysql`.`help_keyword`
		  221 Quit	
		  222 Connect	debian-sys-maint@localhost on 
		  222 Query	select @@version_comment limit 1
		  222 Query	select count(*) into @discard from `mysql`.`help_relation`
		  222 Quit	
		  223 Connect	debian-sys-maint@localhost on 
		  223 Query	select @@version_comment limit 1
		  223 Query	select count(*) into @discard from `mysql`.`help_topic`
		  223 Quit	
		  224 Connect	debian-sys-maint@localhost on 
		  224 Query	select @@version_comment limit 1
		  224 Query	select count(*) into @discard from `mysql`.`host`
		  224 Quit	
		  225 Connect	debian-sys-maint@localhost on 
		  225 Query	select @@version_comment limit 1
		  225 Query	select count(*) into @discard from `mysql`.`ndb_binlog_index`
		  225 Quit	
		  226 Connect	debian-sys-maint@localhost on 
		  226 Query	select @@version_comment limit 1
		  226 Query	select count(*) into @discard from `mysql`.`plugin`
		  226 Quit	
		  227 Connect	debian-sys-maint@localhost on 
		  227 Query	select @@version_comment limit 1
		  227 Query	select count(*) into @discard from `mysql`.`proc`
		  227 Quit	
		  228 Connect	debian-sys-maint@localhost on 
		  228 Query	select @@version_comment limit 1
		  228 Query	select count(*) into @discard from `mysql`.`procs_priv`
		  228 Quit	
		  229 Connect	debian-sys-maint@localhost on 
		  229 Query	select @@version_comment limit 1
		  229 Query	select count(*) into @discard from `mysql`.`servers`
		  229 Quit	
		  230 Connect	debian-sys-maint@localhost on 
		  230 Query	select @@version_comment limit 1
		  230 Query	select count(*) into @discard from `mysql`.`tables_priv`
		  230 Quit	
		  231 Connect	debian-sys-maint@localhost on 
		  231 Query	select @@version_comment limit 1
		  231 Query	select count(*) into @discard from `mysql`.`time_zone`
		  231 Quit	
		  232 Connect	debian-sys-maint@localhost on 
		  232 Query	select @@version_comment limit 1
		  232 Query	select count(*) into @discard from `mysql`.`time_zone_leap_second`
		  232 Quit	
		  233 Connect	debian-sys-maint@localhost on 
		  233 Query	select @@version_comment limit 1
		  233 Query	select count(*) into @discard from `mysql`.`time_zone_name`
		  233 Quit	
		  234 Connect	debian-sys-maint@localhost on 
		  234 Query	select @@version_comment limit 1
		  234 Query	select count(*) into @discard from `mysql`.`time_zone_transition`
		  234 Quit	
		  235 Connect	debian-sys-maint@localhost on 
		  235 Query	select @@version_comment limit 1
		  235 Query	select count(*) into @discard from `mysql`.`time_zone_transition_type`
		  235 Quit	
		  236 Connect	debian-sys-maint@localhost on 
		  236 Query	select @@version_comment limit 1
		  236 Query	select count(*) into @discard from `mysql`.`user`
		  236 Quit	
		  237 Connect	debian-sys-maint@localhost on 
		  237 Query	select @@version_comment limit 1
		  237 Query	select count(*) into @discard from `nowasp`.`accounts`
		  237 Quit	
		  238 Connect	debian-sys-maint@localhost on 
		  238 Query	select @@version_comment limit 1
		  238 Query	select count(*) into @discard from `nowasp`.`balloon_tips`
		  238 Quit	
		  239 Connect	debian-sys-maint@localhost on 
		  239 Query	select @@version_comment limit 1
		  239 Query	select count(*) into @discard from `nowasp`.`blogs_table`
		  239 Quit	
		  240 Connect	debian-sys-maint@localhost on 
		  240 Query	select @@version_comment limit 1
		  240 Query	select count(*) into @discard from `nowasp`.`captured_data`
		  240 Quit	
		  241 Connect	debian-sys-maint@localhost on 
		  241 Query	select @@version_comment limit 1
		  241 Query	select count(*) into @discard from `nowasp`.`credit_cards`
		  241 Quit	
		  242 Connect	debian-sys-maint@localhost on 
		  242 Query	select @@version_comment limit 1
		  242 Query	select count(*) into @discard from `nowasp`.`help_texts`
		  242 Quit	
		  243 Connect	debian-sys-maint@localhost on 
		  243 Query	select @@version_comment limit 1
		  243 Query	select count(*) into @discard from `nowasp`.`hitlog`
		  243 Quit	
		  244 Connect	debian-sys-maint@localhost on 
		  244 Query	select @@version_comment limit 1
		  244 Query	select count(*) into @discard from `nowasp`.`level_1_help_include_files`
		  244 Quit	
		  245 Connect	debian-sys-maint@localhost on 
		  245 Query	select @@version_comment limit 1
		  245 Query	select count(*) into @discard from `nowasp`.`page_help`
		  245 Quit	
		  246 Connect	debian-sys-maint@localhost on 
		  246 Query	select @@version_comment limit 1
		  246 Query	select count(*) into @discard from `nowasp`.`page_hints`
		  246 Quit	
		  247 Connect	debian-sys-maint@localhost on 
		  247 Query	select @@version_comment limit 1
		  247 Query	select count(*) into @discard from `nowasp`.`pen_test_tools`
		  247 Quit	
		  248 Connect	debian-sys-maint@localhost on 
		  248 Query	select @@version_comment limit 1
		  248 Query	select count(*) into @discard from `nowasp`.`youtubevideos`
		  248 Quit	
		  249 Connect	debian-sys-maint@localhost on 
		  249 Query	select @@version_comment limit 1
		  249 Query	select count(*) into @discard from `personalblog`.`t_comments`
		  249 Quit	
		  250 Connect	debian-sys-maint@localhost on 
		  250 Query	select @@version_comment limit 1
		  250 Query	select count(*) into @discard from `personalblog`.`t_posts`
		  250 Quit	
		  251 Connect	debian-sys-maint@localhost on 
		  251 Query	select @@version_comment limit 1
		  251 Query	select count(*) into @discard from `personalblog`.`t_referrers`
		  251 Quit	
		  252 Connect	debian-sys-maint@localhost on 
		  252 Query	select @@version_comment limit 1
		  252 Query	select count(*) into @discard from `peruggia`.`picdata`
		  252 Quit	
		  253 Connect	debian-sys-maint@localhost on 
		  253 Query	select @@version_comment limit 1
		  253 Query	select count(*) into @discard from `peruggia`.`users`
		  253 Quit	
		  254 Connect	debian-sys-maint@localhost on 
		  254 Query	select @@version_comment limit 1
		  254 Query	select count(*) into @discard from `phpbb`.`phpbb_auth_access`
		  254 Quit	
		  255 Connect	debian-sys-maint@localhost on 
		  255 Query	select @@version_comment limit 1
		  255 Query	select count(*) into @discard from `phpbb`.`phpbb_banlist`
		  255 Quit	
		  256 Connect	debian-sys-maint@localhost on 
		  256 Query	select @@version_comment limit 1
		  256 Query	select count(*) into @discard from `phpbb`.`phpbb_categories`
		  256 Quit	
		  257 Connect	debian-sys-maint@localhost on 
		  257 Query	select @@version_comment limit 1
		  257 Query	select count(*) into @discard from `phpbb`.`phpbb_config`
		  257 Quit	
		  258 Connect	debian-sys-maint@localhost on 
		  258 Query	select @@version_comment limit 1
		  258 Query	select count(*) into @discard from `phpbb`.`phpbb_disallow`
		  258 Quit	
		  259 Connect	debian-sys-maint@localhost on 
		  259 Query	select @@version_comment limit 1
		  259 Query	select count(*) into @discard from `phpbb`.`phpbb_forum_prune`
		  259 Quit	
		  260 Connect	debian-sys-maint@localhost on 
		  260 Query	select @@version_comment limit 1
		  260 Query	select count(*) into @discard from `phpbb`.`phpbb_forums`
		  260 Quit	
		  261 Connect	debian-sys-maint@localhost on 
		  261 Query	select @@version_comment limit 1
		  261 Query	select count(*) into @discard from `phpbb`.`phpbb_groups`
		  261 Quit	
		  262 Connect	debian-sys-maint@localhost on 
		  262 Query	select @@version_comment limit 1
		  262 Query	select count(*) into @discard from `phpbb`.`phpbb_posts`
		  262 Quit	
		  263 Connect	debian-sys-maint@localhost on 
		  263 Query	select @@version_comment limit 1
		  263 Query	select count(*) into @discard from `phpbb`.`phpbb_posts_text`
		  263 Quit	
		  264 Connect	debian-sys-maint@localhost on 
		  264 Query	select @@version_comment limit 1
		  264 Query	select count(*) into @discard from `phpbb`.`phpbb_privmsgs`
		  264 Quit	
		  265 Connect	debian-sys-maint@localhost on 
		  265 Query	select @@version_comment limit 1
		  265 Query	select count(*) into @discard from `phpbb`.`phpbb_privmsgs_text`
		  265 Quit	
		  266 Connect	debian-sys-maint@localhost on 
		  266 Query	select @@version_comment limit 1
		  266 Query	select count(*) into @discard from `phpbb`.`phpbb_ranks`
		  266 Quit	
		  267 Connect	debian-sys-maint@localhost on 
		  267 Query	select @@version_comment limit 1
		  267 Query	select count(*) into @discard from `phpbb`.`phpbb_search_results`
		  267 Quit	
		  268 Connect	debian-sys-maint@localhost on 
		  268 Query	select @@version_comment limit 1
		  268 Query	select count(*) into @discard from `phpbb`.`phpbb_search_wordlist`
		  268 Quit	
		  269 Connect	debian-sys-maint@localhost on 
		  269 Query	select @@version_comment limit 1
		  269 Query	select count(*) into @discard from `phpbb`.`phpbb_search_wordmatch`
		  269 Quit	
		  270 Connect	debian-sys-maint@localhost on 
		  270 Query	select @@version_comment limit 1
		  270 Query	select count(*) into @discard from `phpbb`.`phpbb_sessions`
		  270 Quit	
		  271 Connect	debian-sys-maint@localhost on 
		  271 Query	select @@version_comment limit 1
		  271 Query	select count(*) into @discard from `phpbb`.`phpbb_smilies`
		  271 Quit	
		  272 Connect	debian-sys-maint@localhost on 
		  272 Query	select @@version_comment limit 1
		  272 Query	select count(*) into @discard from `phpbb`.`phpbb_themes`
		  272 Quit	
		  273 Connect	debian-sys-maint@localhost on 
		  273 Query	select @@version_comment limit 1
		  273 Query	select count(*) into @discard from `phpbb`.`phpbb_themes_name`
		  273 Quit	
		  274 Connect	debian-sys-maint@localhost on 
		  274 Query	select @@version_comment limit 1
		  274 Query	select count(*) into @discard from `phpbb`.`phpbb_topics`
		  274 Quit	
		  275 Connect	debian-sys-maint@localhost on 
		  275 Query	select @@version_comment limit 1
		  275 Query	select count(*) into @discard from `phpbb`.`phpbb_topics_watch`
		  275 Quit	
		  276 Connect	debian-sys-maint@localhost on 
		  276 Query	select @@version_comment limit 1
		  276 Query	select count(*) into @discard from `phpbb`.`phpbb_user_group`
		  276 Quit	
		  277 Connect	debian-sys-maint@localhost on 
		  277 Query	select @@version_comment limit 1
		  277 Query	select count(*) into @discard from `phpbb`.`phpbb_users`
		  277 Quit	
		  278 Connect	debian-sys-maint@localhost on 
		  278 Query	select @@version_comment limit 1
		  278 Query	select count(*) into @discard from `phpbb`.`phpbb_vote_desc`
		  278 Quit	
		  279 Connect	debian-sys-maint@localhost on 
		  279 Query	select @@version_comment limit 1
		  279 Query	select count(*) into @discard from `phpbb`.`phpbb_vote_results`
		  279 Quit	
		  280 Connect	debian-sys-maint@localhost on 
		  280 Query	select @@version_comment limit 1
		  280 Query	select count(*) into @discard from `phpbb`.`phpbb_vote_voters`
		  280 Quit	
		  281 Connect	debian-sys-maint@localhost on 
		  281 Query	select @@version_comment limit 1
		  281 Query	select count(*) into @discard from `phpbb`.`phpbb_words`
		  281 Quit	
		  282 Connect	debian-sys-maint@localhost on 
		  282 Query	select @@version_comment limit 1
		  282 Query	select count(*) into @discard from `phpmyadmin`.`pma_bookmark`
		  282 Quit	
		  283 Connect	debian-sys-maint@localhost on 
		  283 Query	select @@version_comment limit 1
		  283 Query	select count(*) into @discard from `phpmyadmin`.`pma_column_info`
		  283 Quit	
		  284 Connect	debian-sys-maint@localhost on 
		  284 Query	select @@version_comment limit 1
		  284 Query	select count(*) into @discard from `phpmyadmin`.`pma_designer_coords`
		  284 Quit	
		  285 Connect	debian-sys-maint@localhost on 
		  285 Query	select @@version_comment limit 1
		  285 Query	select count(*) into @discard from `phpmyadmin`.`pma_history`
		  285 Quit	
